date,country_code,subdivision_code,holiday_name
2020-03-24,MP,,Commonwealth Covenant Day
2020-03-24,TJ,,International Nowruz Day
2020-03-25,AZ,,Spring Festival (observed)
2020-03-25,CY,,Greek Independence Day
2020-03-25,GR,,Independence Day
2020-03-25,ID,,Day of Silence
2020-03-25,KZ,,Nowruz Holiday (observed)
2020-03-25,LB,,Feast of the Annunciation
2020-03-25,MU,,Ugadi
2020-03-25,SM,,Anniversary of the Arengo
2020-03-26,AZ,,Spring Festival (observed)
2020-03-26,BD,,Independence Day
2020-03-26,ML,,Martyrs' Day
2020-03-27,AZ,,Day off (substituted from 03/29/2020)
2020-03-27,MM,,Armed Forces Day
2020-03-29,CF,,Barthélemy Boganda Day
2020-03-29,MG,,Martyrs' Day
2020-03-29,SE,,Sunday
2020-03-30,TT,,Spiritual Baptist Liberation Day
2020-03-31,AR,,Veteran's Day and the Fallen in the Malvinas War
2020-03-31,FM,,Micronesian Culture and Tradition Day
2020-03-31,IR,,Islamic Republic Day
2020-03-31,MT,,Freedom Day
2020-03-31,VI,,Transfer Day
2020-04-01,CY,,Cyprus National Day
2020-04-01,IR,,Nature's Day
2020-04-01,SM,,Investiture of Captains Regent
2020-04-02,TW,,Tomb-Sweeping Day (observed)
2020-04-02,VN,,Hung Kings' Commemoration Day
2020-04-03,GN,,Second Republic Day
2020-04-03,TW,,Children's Day (observed)
2020-04-04,AO,,Peace and National Reconciliation Day
2020-04-04,CN,,Tomb-Sweeping Day
2020-04-04,HK,,Tomb-Sweeping Day
2020-04-04,KP,,Cheongmyeong Festival
2020-04-04,MO,,Tomb-Sweeping Day
2020-04-04,SN,,Independence Day
2020-04-04,TW,,Children's Day; Tomb-Sweeping Day
2020-04-05,SE,,Sunday
2020-04-06,BI,,Commemoration of the Assassination of President Cyprien Ntaryamira
2020-04-06,CC,,Act of Self Determination Day
2020-04-06,CN,,Tomb-Sweeping Day (observed)
2020-04-06,IN,,Mahavir Jayanti
2020-04-06,TH,,Chakri Memorial Day
2020-04-07,KG,,Day of the People's April Revolution
2020-04-07,LK,,Bak Full Moon Poya Day
2020-04-07,MZ,,Women's Day
2020-04-07,RW,,Memorial Day of Genocide perpetrated against the Tutsi in 1994
2020-04-07,TZ,,The Sheikh Abeid Amani Karume Day
2020-04-09,AR,,Maundy Thursday
2020-04-09,CO,,Maundy Thursday
2020-04-09,CR,,Maundy Thursday
2020-04-09,DK,,Maundy Thursday
2020-04-09,FO,,Maundy Thursday
2020-04-09,GE,,National Unity Day
2020-04-09,GL,,Maundy Thursday
2020-04-09,GQ,,Maundy Thursday
2020-04-09,GT,,Maundy Thursday
2020-04-09,HN,,Maundy Thursday
2020-04-09,IL,,Pesach
2020-04-09,IR,,Birthday of Mahdi
2020-04-09,IS,,Maundy Thursday
2020-04-09,NI,,Maundy Thursday
2020-04-09,NO,,Maundy Thursday
2020-04-09,PE,,Maundy Thursday
2020-04-09,PH,,Day of Valor; Maundy Thursday
2020-04-09,PY,,Maundy Thursday
2020-04-09,SJ,,Maundy Thursday
2020-04-09,SV,,Maundy Thursday
2020-04-09,TN,,Martyrs' Day
2020-04-09,VA,,Maundy Thursday
2020-04-09,VE,,Maundy Thursday
2020-04-09,VI,,Holy Thursday
2020-04-10,AD,,Good Friday
2020-04-10,AG,,Good Friday
2020-04-10,AI,,Good Friday
2020-04-10,AO,,Good Friday
2020-04-10,AR,,Good Friday
2020-04-10,AU,,Good Friday
2020-04-10,AW,,Good Friday
2020-04-10,AX,,Good Friday
2020-04-10,B3,,Good Friday
2020-04-10,BB,,Good Friday
2020-04-10,BM,,Good Friday
2020-04-10,BO,,Good Friday
2020-04-10,BQ,,Good Friday
2020-04-10,BR,,Good Friday
2020-04-10,BS,,Good Friday
2020-04-10,BW,,Good Friday
2020-04-10,BZ,,Good Friday
2020-04-10,CA,,Good Friday
2020-04-10,CC,,Good Friday
2020-04-10,CK,,Good Friday
2020-04-10,CL,,Good Friday
2020-04-10,CM,,Good Friday
2020-04-10,CO,,Good Friday
2020-04-10,CR,,Good Friday
2020-04-10,CU,,Good Friday
2020-04-10,CV,,Good Friday
2020-04-10,CW,,Good Friday
2020-04-10,CX,,Good Friday
2020-04-10,CZ,,Good Friday
2020-04-10,DE,,Good Friday
2020-04-10,DK,,Good Friday
2020-04-10,DM,,Good Friday
2020-04-10,DO,,Good Friday
2020-04-10,EC,,Good Friday
2020-04-10,EE,,Good Friday
2020-04-10,ES,,Good Friday
2020-04-10,FI,,Good Friday
2020-04-10,FJ,,Good Friday
2020-04-10,FK,,Good Friday
2020-04-10,FO,,Good Friday
2020-04-10,GB,,Good Friday
2020-04-10,GD,,Good Friday
2020-04-10,GG,,Good Friday
2020-04-10,GH,,Good Friday
2020-04-10,GI,,Good Friday
2020-04-10,GL,,Good Friday
2020-04-10,GM,,Good Friday
2020-04-10,GP,,Good Friday
2020-04-10,GQ,,Good Friday
2020-04-10,GS,,Good Friday
2020-04-10,GT,,Good Friday
2020-04-10,GU,,Good Friday
2020-04-10,GY,,Good Friday
2020-04-10,HN,,Good Friday
2020-04-10,HT,,Good Friday
2020-04-10,HU,,Good Friday
2020-04-10,ID,,Good Friday
2020-04-10,IM,,Good Friday
2020-04-10,IN,,Good Friday
2020-04-10,IS,,Good Friday
2020-04-10,JE,,Good Friday
2020-04-10,JM,,Good Friday
2020-04-10,KE,,Good Friday
2020-04-10,KI,,Good Friday
2020-04-10,KN,,Good Friday
2020-04-10,KY,,Good Friday
2020-04-10,LB,,Catholic Good Friday
2020-04-10,LC,,Good Friday
2020-04-10,LK,,Good Friday
2020-04-10,LR,,Fasting and Prayer Day
2020-04-10,LS,,Good Friday
2020-04-10,LV,,Good Friday
2020-04-10,MH,,Good Friday
2020-04-10,MP,,Good Friday
2020-04-10,MQ,,Good Friday
2020-04-10,MS,,Good Friday
2020-04-10,MT,,Good Friday
2020-04-10,MW,,Good Friday
2020-04-10,NA,,Good Friday
2020-04-10,NF,,Good Friday
2020-04-10,NG,,Good Friday
2020-04-10,NI,,Good Friday
2020-04-10,NL,,Good Friday
2020-04-10,NO,,Good Friday
2020-04-10,NR,,Good Friday
2020-04-10,NU,,Good Friday
2020-04-10,NZ,,Good Friday
2020-04-10,PA,,Good Friday
2020-04-10,PE,,Good Friday
2020-04-10,PF,,Good Friday
2020-04-10,PG,,Good Friday
2020-04-10,PH,,Good Friday
2020-04-10,PN,,Good Friday
2020-04-10,PR,,Good Friday
2020-04-10,PT,,Good Friday
2020-04-10,PY,,Good Friday
2020-04-10,RW,,Good Friday
2020-04-10,SB,,Good Friday
2020-04-10,SC,,Good Friday
2020-04-10,SE,,Good Friday
2020-04-10,SG,,Good Friday
2020-04-10,SH,,Good Friday
2020-04-10,SJ,,Good Friday
2020-04-10,SK,,Good Friday
2020-04-10,SL,,Good Friday
2020-04-10,SR,,Good Friday
2020-04-10,SS,,Good Friday
2020-04-10,SV,,Good Friday
2020-04-10,SX,,Good Friday
2020-04-10,SZ,,Good Friday
2020-04-10,TC,,Good Friday
2020-04-10,TK,,Good Friday
2020-04-10,TL,,Holy Friday
2020-04-10,TO,,Good Friday
2020-04-10,TT,,Good Friday
2020-04-10,TV,,Good Friday
2020-04-10,TZ,,Good Friday
2020-04-10,UG,,Good Friday
2020-04-10,UK,,Good Friday
2020-04-10,VA,,Good Friday
2020-04-10,VC,,Good Friday
2020-04-10,VE,,Good Friday
2020-04-10,VG,,Good Friday
2020-04-10,VI,,Good Friday
2020-04-10,VU,,Good Friday
2020-04-10,WS,,Good Friday
2020-04-10,ZA,,Good Friday
2020-04-10,ZM,,Good Friday
2020-04-10,ZW,,Good Friday
2020-04-11,BW,,Holy Saturday
2020-04-11,BZ,,Holy Saturday
2020-04-11,CL,,Holy Saturday
2020-04-11,CR,,Juan Santamaría Day
2020-04-11,FJ,,Easter Saturday
2020-04-11,GT,,Holy Saturday
2020-04-11,HN,,Holy Saturday
2020-04-11,PG,,Easter Saturday
2020-04-11,PH,,Black Saturday
2020-04-11,SB,,Holy Saturday
2020-04-11,SC,,Easter Saturday
2020-04-11,SS,,Holy Saturday
2020-04-11,SV,,Holy Saturday
2020-04-11,VA,,Holy Saturday
2020-04-11,WS,,Day After Good Friday
2020-04-11,ZM,,Holy Saturday
2020-04-11,ZW,,Easter Saturday
2020-04-12,AI,,Easter Sunday
2020-04-12,AL,,Catholic Easter Sunday
2020-04-12,AX,,Easter Sunday
2020-04-12,BE,,Easter Sunday
2020-04-12,BQ,,Easter Sunday
2020-04-12,BY,,Catholic Easter
2020-04-12,CV,,Easter Sunday
2020-04-12,CW,,Easter Sunday
2020-04-12,DK,,Easter Sunday
2020-04-12,EE,,Easter Sunday
2020-04-12,FI,,Easter Sunday
2020-04-12,FO,,Easter Sunday
2020-04-12,GL,,Easter Sunday
2020-04-12,HR,,Easter Sunday
2020-04-12,HT,,Easter Sunday
2020-04-12,HU,,Easter
2020-04-12,IS,,Easter Sunday
2020-04-12,IT,,Pasqua di Resurrezione
2020-04-12,LI,,Easter Sunday
2020-04-12,LK,,Day Before Sinhala and Tamil New Year
2020-04-12,LT,,Easter Sunday
2020-04-12,LV,,Easter Sunday
2020-04-12,MG,,Easter Sunday
2020-04-12,MM,,Myanmar New Year
2020-04-12,NL,,Easter Sunday
2020-04-12,NO,,Easter Sunday
2020-04-12,PE,,Easter Sunday
2020-04-12,PG,,Easter Sunday
2020-04-12,PL,,Easter Sunday
2020-04-12,PS,,Easter
2020-04-12,PT,,Easter Sunday
2020-04-12,PY,,Easter Sunday
2020-04-12,SE,,Easter Sunday; Sunday
2020-04-12,SI,,Easter Sunday
2020-04-12,SJ,,Easter Sunday
2020-04-12,SM,,Easter Sunday
2020-04-12,SS,,Easter Sunday
2020-04-12,SX,,Easter Sunday
2020-04-12,SY,,Gregorian Easter Sunday
2020-04-12,VA,,Easter Sunday
2020-04-13,AD,,Easter Monday
2020-04-13,AG,,Easter Monday
2020-04-13,AI,,Easter Monday
2020-04-13,AL,,Catholic Easter Sunday (observed)
2020-04-13,AT,,Easter Monday
2020-04-13,AU,,Easter Monday
2020-04-13,AW,,Easter Monday
2020-04-13,AX,,Easter Monday
2020-04-13,BA,,Catholic Easter Monday
2020-04-13,BB,,Easter Monday
2020-04-13,BE,,Easter Monday
2020-04-13,BF,,Easter Monday
2020-04-13,BJ,,Easter Monday
2020-04-13,BL,,Easter Monday
2020-04-13,BQ,,Easter Monday
2020-04-13,BS,,Easter Monday
2020-04-13,BW,,Easter Monday
2020-04-13,BZ,,Easter Monday
2020-04-13,CC,,Easter Monday
2020-04-13,CF,,Easter Monday
2020-04-13,CG,,Easter Monday
2020-04-13,CI,,Easter Monday
2020-04-13,CK,,Easter Monday
2020-04-13,CW,,Easter Monday
2020-04-13,CZ,,Easter Monday
2020-04-13,DE,,Easter Monday
2020-04-13,DK,,Easter Monday
2020-04-13,DM,,Easter Monday
2020-04-13,FI,,Easter Monday
2020-04-13,FJ,,Easter Monday
2020-04-13,FO,,Easter Monday
2020-04-13,FR,,Easter Monday
2020-04-13,GA,,Easter Monday
2020-04-13,GD,,Easter Monday
2020-04-13,GF,,Easter Monday
2020-04-13,GG,,Easter Monday
2020-04-13,GH,,Easter Monday
2020-04-13,GI,,Easter Monday
2020-04-13,GL,,Easter Monday
2020-04-13,GM,,Easter Monday
2020-04-13,GN,,Easter Monday
2020-04-13,GP,,Easter Monday
2020-04-13,GY,,Easter Monday
2020-04-13,HR,,Easter Monday
2020-04-13,HU,,Easter Monday
2020-04-13,IE,,Easter Monday
2020-04-13,IM,,Easter Monday
2020-04-13,IS,,Easter Monday
2020-04-13,IT,,Lunedì dell'Angelo
2020-04-13,JE,,Easter Monday
2020-04-13,JM,,Easter Monday
2020-04-13,KE,,Easter Monday
2020-04-13,KI,,Easter Monday
2020-04-13,KN,,Easter Monday
2020-04-13,KY,,Easter Monday
2020-04-13,LA,,Lao New Year's Day
2020-04-13,LC,,Easter Monday
2020-04-13,LI,,Easter Monday
2020-04-13,LK,,Sinhala and Tamil New Year
2020-04-13,LS,,Easter Monday
2020-04-13,LT,,Easter Monday
2020-04-13,LU,,Easter Monday
2020-04-13,LV,,Easter Monday
2020-04-13,MC,,Easter Monday
2020-04-13,MF,,Easter Monday
2020-04-13,MG,,Easter Monday
2020-04-13,ML,,Easter Monday
2020-04-13,MM,,Myanmar New Year
2020-04-13,MQ,,Easter Monday
2020-04-13,MS,,Easter Monday
2020-04-13,MW,,Easter Monday
2020-04-13,NA,,Easter Monday
2020-04-13,NC,,Easter Monday
2020-04-13,NE,,Easter Monday
2020-04-13,NF,,Easter Monday
2020-04-13,NG,,Easter Monday
2020-04-13,NL,,Easter Monday
2020-04-13,NO,,Easter Monday
2020-04-13,NP,,Nepali New Year
2020-04-13,NR,,Easter Monday
2020-04-13,NU,,Easter Monday
2020-04-13,NZ,,Easter Monday
2020-04-13,PF,,Easter Monday
2020-04-13,PG,,Easter Monday
2020-04-13,PL,,Easter Monday
2020-04-13,PM,,Easter Monday
2020-04-13,PN,,Easter Monday
2020-04-13,RE,,Easter Monday
2020-04-13,RW,,Easter Monday
2020-04-13,SB,,Easter Monday
2020-04-13,SC,,Easter Monday
2020-04-13,SE,,Easter Monday
2020-04-13,SH,,Easter Monday
2020-04-13,SI,,Easter Monday
2020-04-13,SJ,,Easter Monday
2020-04-13,SK,,Easter Monday
2020-04-13,SL,,Easter Monday
2020-04-13,SM,,Easter Monday
2020-04-13,SN,,Easter Monday
2020-04-13,SR,,Easter Monday
2020-04-13,SS,,Easter Monday
2020-04-13,SX,,Easter Monday
2020-04-13,SZ,,Easter Monday
2020-04-13,TC,,Easter Monday
2020-04-13,TD,,Easter Monday
2020-04-13,TF,,Easter Monday
2020-04-13,TG,,Easter Monday
2020-04-13,TK,,Easter Monday
2020-04-13,TO,,Easter Monday
2020-04-13,TT,,Easter Monday
2020-04-13,TV,,Easter Monday
2020-04-13,TZ,,Easter Monday
2020-04-13,UG,,Easter Monday
2020-04-13,VA,,Easter Monday
2020-04-13,VC,,Easter Monday
2020-04-13,VG,,Easter Monday
2020-04-13,VI,,Easter Monday
2020-04-13,VU,,Easter Monday
2020-04-13,WF,,Easter Monday
2020-04-13,WS,,Easter Monday
2020-04-13,YT,,Easter Monday
2020-04-13,ZA,,Family Day
2020-04-13,ZM,,Easter Monday
2020-04-13,ZW,,Easter Monday
2020-04-14,BD,,Bengali New Year's Day
2020-04-14,HN,,Panamerican Day
2020-04-14,LA,,Lao New Year's Day
2020-04-14,MM,,Myanmar New Year
2020-04-14,NR,,Easter Tuesday
2020-04-14,VA,,Easter Tuesday
2020-04-15,IL,,Seventh day of Pesach
2020-04-15,KP,,Day of the Sun
2020-04-15,KR,,National Assembly Election Day
2020-04-15,LA,,Lao New Year's Day
2020-04-15,MM,,Myanmar New Year
2020-04-16,KP,,Day of the Sun
2020-04-16,LA,,Lao New Year's Day
2020-04-16,MM,,Myanmar New Year
2020-04-17,AS,,American Samoa Flag Day
2020-04-17,BA,,Orthodox Good Friday
2020-04-17,BG,,Good Friday
2020-04-17,CY,,Good Friday
2020-04-17,ER,,Good Friday
2020-04-17,ET,,Good Friday
2020-04-17,GA,,Women's Rights Day
2020-04-17,GE,,Good Friday
2020-04-17,GR,,Good Friday
2020-04-17,LA,,Lao New Year's Day (in lieu)
2020-04-17,LB,,Orthodox Good Friday
2020-04-17,RO,,Easter
2020-04-17,RS,,Good Friday
2020-04-17,SY,,Independence Day
2020-04-18,BG,,Holy Saturday
2020-04-18,GE,,Holy Saturday
2020-04-18,RS,,Holy Saturday
2020-04-18,ZW,,Independence Day
2020-04-19,AL,,Orthodox Easter Sunday
2020-04-19,BG,,Easter
2020-04-19,BY,,Orthodox Easter
2020-04-19,CY,,Easter Sunday
2020-04-19,ER,,Orthodox Easter
2020-04-19,ET,,Easter Sunday
2020-04-19,GE,,Easter Sunday
2020-04-19,KI,,National Health Day
2020-04-19,MD,,Easter
2020-04-19,PS,,Easter
2020-04-19,RO,,Easter
2020-04-19,RS,,Easter Sunday
2020-04-19,SD,,Coptic Easter
2020-04-19,SE,,Sunday
2020-04-19,SY,,Julian Easter Sunday
2020-04-19,SZ,,King's Birthday
2020-04-19,UA,,Easter Sunday (Pascha)
2020-04-19,VE,,Declaration of Independence
2020-04-20,AL,,Orthodox Easter Sunday (observed)
2020-04-20,BG,,Easter
2020-04-20,CY,,Easter Monday
2020-04-20,EG,,Spring Festival
2020-04-20,GE,,Easter Monday
2020-04-20,GR,,Easter Monday
2020-04-20,KI,,National Health Day (observed)
2020-04-20,MD,,Easter
2020-04-20,MK,,Easter Monday
2020-04-20,RO,,Easter
2020-04-20,RS,,Easter Monday
2020-04-20,UA,,Easter Sunday (Pascha) (observed)
2020-04-21,B3,,Tiradentes' Day
2020-04-21,BR,,Tiradentes' Day
2020-04-21,FK,,Queen's Birthday
2020-04-21,GS,,The Queen's Birthday
2020-04-23,IS,,First Day of Summer
2020-04-23,TR,,National Sovereignty and Children's Day
2020-04-23,VA,,Name Day of the Holy Father
2020-04-24,AF,,First Day of Ramadan
2020-04-24,AM,,Genocide Memorial Day
2020-04-24,BN,,First Day of Ramadan
2020-04-24,MV,,Beginning of Ramadan (estimated)
2020-04-24,NE,,National Concord Day
2020-04-24,TG,,First Day of Ramadan
2020-04-25,AU,,ANZAC Day
2020-04-25,BN,,First Day of Ramadan (observed)
2020-04-25,CC,,ANZAC Day
2020-04-25,CK,,Anzac Day
2020-04-25,CX,,ANZAC Day
2020-04-25,EG,,Sinai Liberation Day
2020-04-25,GS,,Liberation Day
2020-04-25,IT,,Festa della Liberazione
2020-04-25,KP,,Founding Day of the Korean People's Revolutionary Army
2020-04-25,NF,,ANZAC Day
2020-04-25,NU,,ANZAC Day
2020-04-25,NZ,,Anzac Day
2020-04-25,PT,,Freedom Day
2020-04-25,SZ,,National Flag Day
2020-04-25,TO,,Anzac Day
2020-04-26,SE,,Sunday
2020-04-26,TZ,,Union Celebrations
2020-04-27,AW,,King's Day
2020-04-27,BQ,,King's Day
2020-04-27,BY,,Day off (substituted from 04/04/2020)
2020-04-27,CC,,ANZAC Day (observed)
2020-04-27,CW,,King's Day
2020-04-27,CX,,ANZAC Day (observed)
2020-04-27,GS,,Liberation Day (observed)
2020-04-27,MD,,Day of Rejoicing
2020-04-27,NL,,King's Day
2020-04-27,NU,,ANZAC Day (observed)
2020-04-27,NZ,,Anzac Day (observed)
2020-04-27,SI,,Day of Uprising Against Occupation
2020-04-27,SL,,Independence Day
2020-04-27,SX,,King's Day
2020-04-27,TG,,Independence Day
2020-04-27,TZ,,Union Celebrations (observed)
2020-04-27,YT,,Abolition of Slavery
2020-04-27,ZA,,Freedom Day
2020-04-28,AF,,Mojahedin's Victory Day
2020-04-28,BB,,National Heroes Day
2020-04-28,BY,,Radunitsa (Day of Rejoicing)
2020-04-28,GI,,Workers' Memorial Day
2020-04-28,WF,,Feast of Saint Peter Chanel
2020-04-29,IL,,Independence Day
2020-04-29,JP,,Showa Day
2020-04-30,KR,,Buddha's Birthday
2020-04-30,SX,,Carnival Day
2020-04-30,VN,,Liberation Day/Reunification Day
2020-05-01,AD,,Labor Day
2020-05-01,AF,,International Workers' Day
2020-05-01,AI,,Labor Day
2020-05-01,AL,,International Workers' Day
2020-05-01,AM,,Labor Day
2020-05-01,AO,,International Worker's Day
2020-05-01,AR,,Labor Day
2020-05-01,AT,,Labor Day
2020-05-01,AW,,Labor Day
2020-05-01,AX,,May Day
2020-05-01,B3,,Worker's Day
2020-05-01,BA,,International Labor Day
2020-05-01,BB,,May Day
2020-05-01,BD,,May Day
2020-05-01,BE,,Labor Day
2020-05-01,BF,,Labour Day
2020-05-01,BG,,Labor Day and International Workers' Solidarity Day
2020-05-01,BH,,Labor Day
2020-05-01,BI,,International Labor Day
2020-05-01,BJ,,Labor Day
2020-05-01,BL,,Labor Day
2020-05-01,BO,,Labor Day
2020-05-01,BQ,,Labor Day
2020-05-01,BR,,Worker's Day
2020-05-01,BW,,Labour Day
2020-05-01,BY,,Labor Day
2020-05-01,BZ,,Labour Day
2020-05-01,CD,,Labor Day
2020-05-01,CF,,Labor Day
2020-05-01,CG,,Labor Day
2020-05-01,CI,,Labor Day
2020-05-01,CL,,Labor Day
2020-05-01,CM,,Labour Day
2020-05-01,CN,,Labor Day
2020-05-01,CO,,Labor Day
2020-05-01,CR,,International Labor Day
2020-05-01,CU,,International Workers' Day
2020-05-01,CV,,Worker's Day
2020-05-01,CW,,Labor Day
2020-05-01,CY,,Labor Day
2020-05-01,CZ,,Labor Day
2020-05-01,DE,,Labor Day
2020-05-01,DJ,,Labor Day
2020-05-01,DZ,,Labor Day
2020-05-01,EC,,Labor Day
2020-05-01,EE,,Spring Day
2020-05-01,EG,,Labor Day
2020-05-01,ER,,International Workers' Day
2020-05-01,ES,,Labor Day
2020-05-01,ET,,International Workers' Day
2020-05-01,FI,,May Day
2020-05-01,FR,,Labor Day
2020-05-01,GA,,Labour Day
2020-05-01,GD,,Labor Day
2020-05-01,GF,,Labor Day
2020-05-01,GH,,May Day
2020-05-01,GI,,May Day
2020-05-01,GM,,Labor Day
2020-05-01,GN,,Labor Day
2020-05-01,GP,,Labor Day
2020-05-01,GQ,,International Labor Day
2020-05-01,GR,,Labor Day
2020-05-01,GT,,Labor Day
2020-05-01,GY,,Labor Day
2020-05-01,HK,,Labor Day
2020-05-01,HN,,Labor Day
2020-05-01,HR,,Labor Day
2020-05-01,HT,,Agriculture and Labor Day
2020-05-01,HU,,Labor Day
2020-05-01,ID,,International Labor Day
2020-05-01,IQ,,Labor Day
2020-05-01,IS,,Labor Day
2020-05-01,IT,,Festa dei Lavoratori
2020-05-01,JO,,Labor Day
2020-05-01,KE,,Labor Day
2020-05-01,KG,,International Workers' Day
2020-05-01,KH,,International Labor Day
2020-05-01,KM,,Labour Day
2020-05-01,KP,,International Workers' Day
2020-05-01,KZ,,Kazakhstan's People Solidarity Holiday
2020-05-01,LA,,International Labor Day
2020-05-01,LB,,Labor Day
2020-05-01,LC,,Labor Day
2020-05-01,LI,,Labor Day
2020-05-01,LK,,International Workers' Day
2020-05-01,LS,,Workers' Day
2020-05-01,LT,,International Workers' Day
2020-05-01,LU,,Labor Day
2020-05-01,LV,,Labor Day
2020-05-01,LY,,Labor Day
2020-05-01,MA,,Labor Day
2020-05-01,MC,,Labor Day
2020-05-01,MD,,International Workers' Solidarity Day
2020-05-01,ME,,Labor Day
2020-05-01,MF,,Labor Day
2020-05-01,MG,,Labor Day
2020-05-01,MH,,Constitution Day
2020-05-01,MK,,Labor Day
2020-05-01,ML,,Labor Day
2020-05-01,MM,,May Day
2020-05-01,MO,,Labor Day
2020-05-01,MQ,,Labor Day
2020-05-01,MR,,Labor Day
2020-05-01,MT,,Worker's Day
2020-05-01,MU,,Labor Day
2020-05-01,MV,,Labor Day
2020-05-01,MW,,Labour Day
2020-05-01,MX,,Labor Day
2020-05-01,MY,,Labor Day
2020-05-01,MZ,,International Workers' Day
2020-05-01,NA,,Workers' Day
2020-05-01,NC,,Labor Day
2020-05-01,NE,,International Labor Day
2020-05-01,NG,,Workers' Day
2020-05-01,NI,,Labor Day
2020-05-01,NO,,Labor Day
2020-05-01,NP,,International Labour Day
2020-05-01,PA,,Labor Day
2020-05-01,PE,,Labor Day
2020-05-01,PF,,Labor Day
2020-05-01,PH,,Labor Day
2020-05-01,PK,,Labor Day
2020-05-01,PL,,National Day
2020-05-01,PM,,Labor Day
2020-05-01,PS,,Labor Day
2020-05-01,PT,,Labor Day
2020-05-01,PY,,Workers' Day
2020-05-01,RE,,Labor Day
2020-05-01,RO,,Labor Day
2020-05-01,RS,,Labor Day
2020-05-01,RU,,Holiday of Spring and Labor
2020-05-01,RW,,Labor Day
2020-05-01,SC,,Labor Day
2020-05-01,SE,,May Day
2020-05-01,SG,,Labor Day
2020-05-01,SI,,Labor Day
2020-05-01,SJ,,Labor Day
2020-05-01,SK,,Labor Day
2020-05-01,SL,,Labor Day
2020-05-01,SM,,Workers' Day
2020-05-01,SN,,Labor Day
2020-05-01,SO,,Labour Day
